class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
hunched_roundshoulder,48.40804578831948,98.89847905047401,92.76547779752462,97.16137069924298,111.47367693516787,0.38535655,0.46161023,0.49052843,0.3493176,0.46821594,0.729483,0.35389066,0.46587816,0.66808367,0.33112788,0.52128774,0.6173591,0.33430934,0.5168808,0.67161065,0.40742692,0.6080126,0.6857522,0.465123,0.5263227,0.72805446,0.64317644,0.54862887,0.6618147,0.59245455,0.49144456,0.43874124,0.61515707,0.40932718,0.48730123,0.60128963,0.40951928,0.35301152,0.86708045,0.62680584,0.5808639,0.83967036,0.56239855,0.54290044,0.9097161,0.41226107,0.28813553,0.87487364,0.40571824,0.3914188,0.9256884,0.47623602,0.048012,0.8827448,0.5359435,0.07241373
hunched_roundshoulder,49.32589912919924,99.26867530348869,93.15688178791221,96.57717095915348,108.63832880691217,0.3847584,0.4613281,0.50327986,0.3484994,0.4680659,0.7370931,0.352866,0.4652663,0.6694976,0.32975048,0.5215067,0.6561078,0.33246166,0.51607233,0.6458197,0.40344417,0.608041,0.64323604,0.46273685,0.52487653,0.70218647,0.6412009,0.5497894,0.67713845,0.5943793,0.49412605,0.40804902,0.6142792,0.406069,0.54055595,0.6029707,0.40474245,0.3358392,0.8673038,0.6283535,0.56735456,0.8389904,0.56313336,0.49337146,0.9110462,0.41853243,0.23087858,0.8738022,0.40457526,0.41391325,0.9247157,0.4912374,0.05031652,0.90267706,0.5375687,0.09083913
hunched_roundshoulder,50.528092807483006,98.77635526811417,92.61473552254245,97.85914282485152,112.78133031214514,0.38585275,0.46070644,0.49552503,0.34971017,0.46664068,0.7390656,0.35322878,0.46463284,0.6570025,0.33114105,0.51980203,0.62886035,0.33200496,0.51532567,0.63581854,0.40219885,0.60689735,0.6893243,0.44939405,0.5304372,0.68258256,0.64167756,0.54897666,0.71298647,0.5920656,0.49599648,0.3692311,0.61416155,0.40717873,0.57814986,0.6059561,0.4103273,0.33646894,0.86873925,0.6277643,0.49227783,0.8405239,0.56314075,0.37328815,0.91057295,0.41911444,0.25649148,0.87572026,0.4061792,0.42854583,0.9238486,0.5220731,0.05296682,0.90054893,0.5378625,0.07788313
hunched_roundshoulder,46.98699709902883,95.49802839104814,92.84736493548391,97.7865788951093,109.62061929258672,0.38640392,0.46113396,0.48269713,0.34769213,0.46805164,0.72494155,0.35253215,0.46441087,0.62883955,0.32628554,0.5204866,0.67734075,0.33089656,0.513945,0.5693578,0.40410575,0.6046155,0.69140846,0.46301386,0.52315205,0.7358945,0.6403592,0.5477159,0.684388,0.59767014,0.49262008,0.36973795,0.6132784,0.4043115,0.5633424,0.60793275,0.4071314,0.30138695,0.88188356,0.6275254,0.44750583,0.84625137,0.560517,0.35528743,0.9119956,0.41967517,0.16841112,0.8833331,0.40432295,0.39983627,0.9265636,0.47561365,0.051157348,0.9000117,0.5368337,0.071900435
hunched_roundshoulder,48.91421087957427,97.8320679549816,92.96702301955337,96.66093639913453,105.33656072061467,0.38227397,0.46051836,0.5188231,0.34608942,0.46749035,0.7465301,0.35165188,0.46329674,0.6284605,0.32488212,0.5202078,0.69465894,0.33064318,0.51327676,0.54956883,0.3982827,0.60514736,0.61116105,0.45528698,0.52611005,0.70333004,0.6396845,0.5485826,0.68500936,0.5989341,0.50153375,0.3243798,0.61367047,0.40429863,0.5670375,0.6081363,0.4081516,0.28770605,0.86992717,0.62642515,0.5222489,0.8438245,0.56250906,0.46841213,0.90953565,0.41093674,0.29543665,0.8770289,0.40646753,0.42214695,0.92645335,0.47905818,0.056166735,0.90736175,0.487113,0.07467961
hunched_roundshoulder,47.19995784468613,98.95047045043611,93.15307737254452,96.72052296945367,99.87727247929348,0.38375014,0.46028367,0.5435358,0.34779596,0.4679264,0.7273719,0.35283476,0.46369338,0.61372805,0.3246327,0.5192928,0.711023,0.329936,0.51226074,0.5226065,0.4005525,0.60198486,0.6678322,0.45307046,0.52368826,0.72465026,0.6373495,0.5489113,0.7089768,0.6009187,0.50696206,0.34601426,0.6131195,0.40380603,0.585144,0.6068849,0.40721044,0.30151623,0.8650355,0.62828887,0.50871825,0.8391933,0.56217796,0.38191566,0.91013587,0.41954494,0.23744017,0.8733009,0.40721652,0.43755472,0.9247665,0.49430153,0.057041857,0.90133715,0.5369636,0.089055836
hunched_roundshoulder,45.632962256273125,98.6400520130374,91.79239440685126,96.47594755565387,108.91604429856491,0.38070998,0.45852852,0.6176017,0.34540412,0.4657959,0.77206427,0.3498661,0.46201363,0.64277965,0.3230698,0.5184328,0.68413997,0.33044428,0.5118599,0.51151246,0.40164292,0.59942836,0.67449135,0.4637516,0.5209324,0.72110754,0.63971215,0.5503003,0.74092895,0.5958372,0.49480468,0.36071748,0.614455,0.40509722,0.53172636,0.607545,0.40851656,0.30441722,0.8666996,0.6292943,0.5665079,0.83767605,0.5615353,0.40772817,0.91278493,0.41818509,0.22493477,0.87255853,0.40641075,0.43470642,0.92401284,0.50770116,0.05738348,0.8993776,0.5356914,0.10145235
hunched_roundshoulder,45.68613176490907,98.66912129814494,92.12346050611094,100.56477200039029,112.45815308137682,0.38099954,0.45905185,0.6334882,0.34550196,0.4668396,0.7592874,0.35062477,0.4622992,0.62745017,0.32221735,0.518798,0.68866503,0.33053875,0.5105124,0.5319942,0.39992094,0.5990469,0.6530787,0.46312162,0.5181422,0.6891291,0.6379553,0.55065805,0.7238471,0.5900582,0.48207662,0.425129,0.6128092,0.39822337,0.5714609,0.5997234,0.39850542,0.3295794,0.8669724,0.6290348,0.56021494,0.83902717,0.5609686,0.38340947,0.91289794,0.4191559,0.2769338,0.88622326,0.40721512,0.42257446,0.9255415,0.5218353,0.06327673,0.90286326,0.5364051,0.09373782
hunched_roundshoulder,44.90081854470705,94.52147526427638,91.82594429605436,94.785366453049,111.83411967804778,0.38137075,0.45961595,0.60658354,0.3445921,0.46713004,0.75252765,0.34905922,0.46230897,0.6434529,0.32029474,0.51807195,0.64431775,0.32678688,0.5102766,0.57983005,0.39925086,0.59739774,0.67740554,0.45530528,0.52058357,0.65252084,0.6354772,0.5525372,0.69346774,0.5900669,0.47961003,0.41396812,0.6110814,0.39722377,0.59108424,0.5971213,0.39770222,0.32054785,0.878337,0.62956834,0.5059152,0.8423182,0.5616784,0.32634068,0.9095416,0.4173058,0.25260094,0.87210596,0.40621242,0.41558233,0.926898,0.5233144,0.051260874,0.90494025,0.5375474,0.100312285
hunched_roundshoulder,43.826571289406026,92.83053899183466,89.75697071343077,94.33389094891118,109.55570517471494,0.37751386,0.45859152,0.6148214,0.34192348,0.4667588,0.7585044,0.34675956,0.46106416,0.6309017,0.317811,0.51747584,0.6048394,0.3249796,0.5088651,0.6022418,0.39829966,0.59534955,0.6899743,0.46528658,0.5149402,0.6616006,0.6399469,0.5521425,0.70064795,0.5936134,0.47322932,0.41123733,0.6115531,0.39713997,0.55318296,0.59566283,0.397473,0.31197593,0.88196564,0.6287327,0.49542665,0.84046876,0.5610205,0.29807344,0.9080433,0.40935174,0.25782752,0.8716264,0.40559956,0.41203234,0.9071735,0.49474713,0.05304733,0.8888155,0.537848,0.119386956
hunched_roundshoulder,43.11655957893227,96.57408371364863,90.13641504258166,92.61333897622825,109.69034186363422,0.37521538,0.45857525,0.59929866,0.338654,0.46750656,0.7465006,0.3446417,0.46110544,0.60832614,0.31926426,0.5189898,0.6603923,0.3269732,0.50946,0.5591105,0.39889646,0.5941372,0.65991116,0.45466393,0.5193054,0.61230654,0.63812447,0.5526933,0.6960667,0.5930107,0.4757901,0.40707392,0.61146736,0.39661095,0.58397365,0.5960469,0.39781958,0.33921814,0.8666505,0.62505025,0.43463466,0.8415276,0.57190853,0.3345742,0.9058889,0.41031042,0.24914648,0.8717903,0.4063128,0.40755296,0.92798424,0.48130092,0.053866662,0.8854177,0.5364123,0.11431778
hunched_roundshoulder,42.590209750057504,96.33557350783178,90.08813926552801,94.81738637987803,112.32848877017332,0.37589318,0.45734605,0.6308395,0.3401158,0.4659516,0.72933716,0.3451044,0.46022964,0.623013,0.31741542,0.51627713,0.61953056,0.32400668,0.50858366,0.6060146,0.39794463,0.5908773,0.6337592,0.4530731,0.51798624,0.62719727,0.63992345,0.5500521,0.7651417,0.59069526,0.4755063,0.429268,0.61509407,0.40149084,0.5183139,0.5976698,0.39849028,0.33706492,0.8654894,0.6205313,0.35256475,0.83792484,0.57056946,0.34649402,0.90210557,0.41212,0.42187423,0.87449074,0.40695196,0.42396665,0.90594816,0.49587712,0.047003675,0.88502896,0.53598195,0.10356594
hunched_roundshoulder,45.37126065359421,100.65320928976365,89.47344956098354,102.37564639465745,114.55753466618532,0.38083863,0.45764023,0.6488999,0.3457682,0.46510395,0.7479851,0.34960064,0.46032333,0.5835829,0.32316554,0.5158849,0.66681814,0.32907897,0.50934124,0.5566421,0.3972399,0.5915448,0.62929094,0.4492209,0.51750124,0.62473416,0.64187694,0.5502733,0.73059267,0.588863,0.47250554,0.45471662,0.61537313,0.40151903,0.54731244,0.597623,0.39790723,0.32028833,0.8500418,0.6187212,0.36999708,0.8207368,0.5609717,0.33811378,0.901493,0.41370192,0.34868532,0.87362206,0.40781075,0.42261058,0.9065115,0.49478602,0.05657956,0.8820797,0.5247539,0.11069931
hunched_roundshoulder,46.85101915878372,101.1117608698816,89.60034764557321,103.05724463231138,118.49685993036852,0.38365287,0.45918003,0.62670666,0.3467371,0.46651822,0.7462914,0.3526907,0.46096912,0.57093596,0.32571125,0.51767534,0.6821059,0.33262992,0.5073976,0.5513606,0.39349112,0.5906002,0.5929641,0.4533765,0.51320744,0.666657,0.64090514,0.54898995,0.7105952,0.58926994,0.47288752,0.4283278,0.6152309,0.4025827,0.474461,0.6041348,0.40277988,0.26615316,0.8497776,0.6209216,0.4290891,0.8224766,0.5608769,0.41718012,0.90408033,0.4170321,0.3226248,0.8786583,0.4099402,0.45341548,0.9084131,0.4946764,0.06502255,0.9012363,0.5002234,0.12181203
hunched_roundshoulder,42.54298959833099,100.72694801204307,88.92898786148515,102.71456038127349,120.36057266805486,0.3766949,0.45650077,0.67197007,0.34066874,0.4655721,0.72478145,0.3477232,0.45966753,0.6427354,0.32038453,0.5172948,0.6689279,0.32936126,0.5077507,0.55641234,0.395382,0.58665514,0.59720653,0.45586038,0.5133739,0.67964053,0.6402638,0.5489819,0.7217533,0.5896375,0.46957326,0.41746843,0.61467385,0.4010932,0.40184346,0.6048735,0.39929032,0.26853222,0.84954953,0.62002194,0.44199654,0.8224208,0.5617604,0.4585372,0.90356344,0.41743293,0.36540416,0.8782084,0.41041303,0.47242758,0.9103025,0.49637166,0.070118666,0.88812137,0.52376956,0.12223218
hunched_roundshoulder,45.652883617009586,102.47094119395746,89.3102831719011,104.03254100427583,120.02982758768616,0.3774396,0.4555319,0.64175236,0.34170574,0.464308,0.75980383,0.3473961,0.45972472,0.67536974,0.32373208,0.51382625,0.66871524,0.33037567,0.50726265,0.5938501,0.393493,0.58578825,0.6168205,0.44845363,0.5135348,0.6895099,0.638882,0.54973286,0.73637474,0.5870453,0.47517592,0.43449453,0.61556214,0.40329906,0.42737168,0.6056367,0.40359244,0.2836962,0.84755754,0.61431783,0.43546566,0.8212731,0.5603926,0.4408994,0.90440774,0.41691867,0.33442673,0.8796495,0.40985957,0.46456155,0.9085374,0.49494633,0.07248213,0.901667,0.49948335,0.11653278
hunched_roundshoulder,44.793646743742286,102.39146511277522,88.18099335490955,102.89747284724643,116.36261706003629,0.37840062,0.45433336,0.68252206,0.34280753,0.46345145,0.76141447,0.3489394,0.45949197,0.66526043,0.3265889,0.51449525,0.67171526,0.33290392,0.50512344,0.5740857,0.3959145,0.583884,0.6536085,0.44842082,0.51346433,0.675225,0.64061373,0.55030394,0.7477777,0.5866735,0.4746563,0.44918945,0.61564136,0.40317222,0.40028784,0.6006777,0.40042028,0.29661474,0.8461126,0.6145709,0.47474182,0.82139504,0.56164914,0.4736815,0.90425706,0.41561514,0.34663427,0.87791014,0.40853047,0.4519829,0.9102711,0.50723356,0.079890415,0.88751835,0.49952006,0.12399822
hunched_roundshoulder,46.16715146665924,103.4875192292655,87.88204963531642,101.16361566606037,119.15026314712861,0.38212633,0.45325437,0.6915228,0.34686428,0.46199092,0.7069647,0.35303575,0.4581718,0.6313607,0.32587203,0.5127081,0.6136555,0.3329721,0.50299984,0.59897697,0.39436638,0.5846512,0.620614,0.44581065,0.51085216,0.7018815,0.6413146,0.5503121,0.7507362,0.58464634,0.47658753,0.44583073,0.615338,0.40350667,0.40855548,0.6046549,0.40338197,0.29337773,0.8427768,0.6156853,0.5148045,0.8164815,0.559974,0.4848962,0.90552557,0.41602275,0.34987193,0.8676908,0.40879163,0.4439647,0.91036546,0.49566504,0.08565044,0.8875809,0.50003517,0.13610758
hunched_roundshoulder,44.3741878567352,102.51845198982409,86.25449068818325,104.68250180569424,119.97663407443011,0.37949127,0.4540472,0.7084913,0.34439525,0.46281996,0.70568305,0.35118362,0.45781142,0.70516384,0.324096,0.51313204,0.63960457,0.33234394,0.5013477,0.57097185,0.39379203,0.58187234,0.63685054,0.44552702,0.51086545,0.6806619,0.6424881,0.55129737,0.77991635,0.5843685,0.47560415,0.4377228,0.61466336,0.40480086,0.3771328,0.60488814,0.40273324,0.30352426,0.844913,0.6168418,0.49879602,0.81749666,0.56061405,0.47124,0.9057915,0.417106,0.38652715,0.87956727,0.40927202,0.46041605,0.91037124,0.5092907,0.081129245,0.88727444,0.50114214,0.12004194
hunched_roundshoulder,43.59437313586233,100.29913228319015,85.43053764784794,100.45456006794296,117.91730471891458,0.38180798,0.45227408,0.7091114,0.3466435,0.4608372,0.64733356,0.35294625,0.4565788,0.7098759,0.32697022,0.5121711,0.6184232,0.33312294,0.5016889,0.6101172,0.39721137,0.5795784,0.631921,0.44455945,0.51325583,0.638739,0.64381397,0.5488376,0.6958391,0.5856451,0.48103696,0.4203356,0.61406124,0.40485248,0.43799782,0.6053965,0.4075985,0.3012269,0.84464353,0.61446756,0.48397052,0.81734467,0.56186396,0.45060924,0.8971269,0.41523227,0.4232163,0.8669332,0.40818402,0.43161416,0.90912294,0.49598175,0.08172608,0.88572115,0.49076962,0.14569041
hunched_roundshoulder,43.65798632635878,107.20655723233742,84.9824567477276,103.69696014997476,114.55217979787602,0.38391387,0.4515631,0.60223156,0.3473457,0.46056247,0.66345394,0.3528543,0.45508766,0.67153215,0.32599586,0.50946325,0.6077835,0.33096343,0.5015315,0.5658839,0.4002601,0.5808907,0.6943055,0.44435847,0.51246566,0.7086321,0.64473283,0.5496828,0.71883816,0.5880258,0.48093945,0.47402385,0.6131897,0.40491867,0.41081333,0.60412157,0.40633875,0.30004877,0.83019185,0.6126399,0.4770203,0.8087367,0.56034064,0.49574453,0.90700233,0.4169444,0.3992272,0.8680856,0.4071878,0.43784365,0.9121038,0.49658298,0.08906212,0.88986075,0.50072443,0.14366215
hunched_roundshoulder,46.35876957656014,103.66065086434696,85.10239486955301,105.44352148301707,114.7546266048752,0.38271642,0.45128614,0.6149008,0.34663543,0.46151397,0.68269145,0.3528641,0.4546763,0.6883306,0.3304217,0.51023257,0.58249056,0.33476365,0.50131184,0.63867515,0.39587873,0.57944983,0.6917586,0.44492432,0.51215976,0.6948533,0.6450272,0.54898924,0.70701015,0.5892321,0.4825631,0.42699724,0.6149404,0.40581998,0.44453755,0.60636353,0.4093178,0.28279892,0.84108746,0.615637,0.4985767,0.81213063,0.5616487,0.48533723,0.9069381,0.4166108,0.41279754,0.877915,0.40756187,0.43934798,0.9114499,0.48555693,0.08401322,0.88962644,0.48926622,0.14009622
hunched_roundshoulder,48.40797345374804,102.70841321102046,82.67462461963949,104.85719072390648,115.65072010322419,0.38926834,0.44881925,0.5653108,0.35396907,0.45919895,0.6349648,0.36287946,0.4515731,0.5543121,0.33581293,0.50738233,0.5713543,0.33794427,0.49902606,0.63088495,0.397634,0.5776507,0.61710167,0.44564313,0.51231164,0.7166257,0.6452772,0.5504103,0.68125784,0.58937615,0.4819263,0.40041324,0.6124431,0.41471735,0.5119946,0.60611284,0.41334286,0.28421068,0.83990616,0.60619056,0.56133246,0.8104868,0.55398756,0.5356688,0.89655244,0.41373014,0.48447922,0.8674376,0.40847036,0.41925427,0.90869546,0.48478037,0.072775505,0.88648677,0.48924795,0.13256925
hunched_roundshoulder,46.79498891095994,99.97988924138377,81.13787303752164,98.3856138060761,111.20833774629122,0.38886875,0.44640717,0.4824104,0.35348856,0.45372176,0.6771576,0.35781366,0.45048317,0.5180916,0.33286744,0.50335544,0.5545893,0.33510658,0.4992858,0.59963775,0.40202922,0.57762057,0.66996145,0.4451258,0.5128307,0.6804089,0.64845574,0.54925036,0.67418677,0.59102476,0.4773861,0.47624746,0.6110232,0.41362485,0.49289498,0.60045224,0.40629002,0.27979732,0.84107447,0.61316764,0.4884149,0.80936736,0.55994904,0.4738262,0.8927321,0.4149747,0.53516346,0.8528005,0.40601355,0.38630703,0.896675,0.48789713,0.066978395,0.88918114,0.49187097,0.14678109
hunched_roundshoulder,46.15316946998392,104.14988365421664,80.0464088081536,99.45142384492158,115.55556190770758,0.38730556,0.44714218,0.5024097,0.3555596,0.45587912,0.68457973,0.35896826,0.45238605,0.5730819,0.3326875,0.50427854,0.5833142,0.33795995,0.49871778,0.65591437,0.3994813,0.57440096,0.59945214,0.44571552,0.5115299,0.7135004,0.6498813,0.5518276,0.7017399,0.5908434,0.48021236,0.37898195,0.61330456,0.41631365,0.51009226,0.60491467,0.42104775,0.31567767,0.84179157,0.60514313,0.5439927,0.81123894,0.5535236,0.54854965,0.9037771,0.41578647,0.47356167,0.85347545,0.40627772,0.40866452,0.9077658,0.4840625,0.07864099,0.8841633,0.48898587,0.13526185
hunched_roundshoulder,49.28506085339668,103.84512061345066,80.74329983935918,99.67974340849673,115.77415528190465,0.39159828,0.44508678,0.51853937,0.3581549,0.45225984,0.611484,0.36438355,0.44837114,0.47596058,0.33604705,0.5011485,0.57700557,0.33673662,0.49711362,0.6125178,0.39710796,0.57274485,0.60073215,0.44383892,0.5155048,0.6495752,0.6451547,0.5506152,0.70313066,0.58824825,0.48334965,0.35574302,0.6106732,0.41587815,0.4928689,0.60286725,0.42112428,0.31263372,0.84122944,0.6056952,0.48840863,0.81910986,0.5627962,0.5309814,0.90506077,0.41026735,0.4139683,0.8663914,0.40680486,0.43536207,0.8896255,0.5096454,0.068672836,0.8859129,0.48922879,0.117925026
hunched_roundshoulder,45.14900925492963,99.2090887331695,80.58620548844888,95.64717240176452,115.5499065110748,0.39250672,0.446417,0.5096853,0.35894346,0.45398363,0.566889,0.36545226,0.4486538,0.45410183,0.33263034,0.50332403,0.58245647,0.33921814,0.49731308,0.63249576,0.40027413,0.57187897,0.5976415,0.44541633,0.5145392,0.6759491,0.651842,0.54981977,0.6711756,0.5903594,0.48041707,0.40840206,0.61541516,0.40820384,0.54350924,0.604782,0.414284,0.3147707,0.8444888,0.60514665,0.52404493,0.81867373,0.5600568,0.4919541,0.89137787,0.40972,0.5001413,0.8533051,0.40512353,0.4280902,0.90755033,0.48258224,0.06704185,0.88602006,0.4777711,0.118465945
hunched_roundshoulder,45.51223614897077,98.56653185681137,79.93214657352846,97.52760544253908,117.38720007705155,0.38957542,0.44454408,0.57421786,0.35654804,0.45250264,0.5822691,0.3589798,0.44912753,0.51016915,0.33285296,0.50258297,0.5599213,0.3381084,0.4969979,0.6243581,0.40125823,0.572799,0.59939885,0.44502908,0.51382524,0.6253233,0.6544967,0.5482229,0.6467179,0.5906112,0.47807485,0.41706285,0.6152182,0.40764627,0.5323754,0.6041826,0.4219354,0.295478,0.8451857,0.6120966,0.51277155,0.81342524,0.55955356,0.42083228,0.89347553,0.4128754,0.48466092,0.85334724,0.40632826,0.3805227,0.8948502,0.47673017,0.06816857,0.8865702,0.48794958,0.14217578
hunched_roundshoulder,46.02538731350658,94.07931613816646,80.76687082218488,94.61942017697436,113.15882120719343,0.39372605,0.4445413,0.5787266,0.36318976,0.4494168,0.5258664,0.36658376,0.44828987,0.44593954,0.33351314,0.49779597,0.50731575,0.33592325,0.49505216,0.5750418,0.40280575,0.57021594,0.6193015,0.4420635,0.5145652,0.58123314,0.6507847,0.5470481,0.652316,0.5904842,0.4810403,0.43320948,0.61355686,0.40382695,0.5205603,0.60347325,0.41048056,0.2981978,0.8498694,0.6098748,0.46374527,0.82009804,0.5599117,0.4279169,0.8821163,0.409641,0.51602715,0.85161257,0.40445137,0.35484454,0.8879266,0.47349092,0.053590007,0.880958,0.4779864,0.12740713
hunched_roundshoulder,46.46924380458351,95.8229268294873,80.52091571017273,97.06727801323689,104.74618648951542,0.38670492,0.44244638,0.61262906,0.3572321,0.44879657,0.5779077,0.3591815,0.44851708,0.56069964,0.33398736,0.49673715,0.5098101,0.33656728,0.4934929,0.57347345,0.40256768,0.56953925,0.6556776,0.43386838,0.5181937,0.54981434,0.6502562,0.5465925,0.68277323,0.59615606,0.48875323,0.391759,0.6122986,0.4026446,0.5032594,0.6022765,0.41035634,0.28303885,0.84509605,0.604598,0.5120934,0.8126898,0.5590384,0.4384414,0.8809248,0.40847,0.5321219,0.84917474,0.40374213,0.32076207,0.8873443,0.47351614,0.052259527,0.8804747,0.47821814,0.12230925
hunched_roundshoulder,47.62714969976065,93.30772332800842,79.76181531600669,95.08370911599513,105.04411934111138,0.39335757,0.44155937,0.59005266,0.36030054,0.44837984,0.46228057,0.36586422,0.44540372,0.49487182,0.3329707,0.49392858,0.57775635,0.33355403,0.4920332,0.56797934,0.40247685,0.5707832,0.6504311,0.43130967,0.5187996,0.5326978,0.65024453,0.54645723,0.7065496,0.5941055,0.48860016,0.406908,0.6092793,0.4021271,0.4865083,0.60034823,0.40989217,0.28302646,0.8509206,0.60989666,0.45611647,0.82153195,0.56046456,0.4330984,0.88032407,0.40815789,0.5029533,0.8525557,0.4034701,0.38826233,0.88434976,0.47183996,0.054120973,0.8794789,0.47590718,0.10789434
hunched_roundshoulder,46.77722018486418,94.80304298262098,78.06262134485843,94.33558483582533,102.75059645933447,0.39380798,0.44229838,0.5816571,0.36233556,0.44710848,0.44857028,0.36332667,0.44746527,0.50632465,0.33397934,0.494521,0.5554436,0.33518562,0.49182495,0.5955733,0.4046349,0.5703427,0.6540859,0.43961507,0.5159225,0.52533287,0.6551075,0.5472543,0.6947201,0.59532356,0.49167213,0.3764555,0.61021614,0.40226942,0.4646827,0.60088813,0.41001368,0.29584017,0.85004723,0.60502577,0.4872467,0.8216018,0.5603619,0.45107552,0.8821582,0.40797672,0.50825477,0.85198736,0.40362453,0.34184253,0.8830993,0.47239146,0.058518175,0.8775644,0.4770875,0.122698426
hunched_roundshoulder,47.87939461725539,95.21960255972175,77.57232304547823,94.93079484085689,104.49128382969056,0.39349663,0.44210336,0.5670088,0.36072123,0.44926462,0.46901953,0.36223853,0.4474805,0.5146515,0.33720678,0.4934302,0.5186383,0.33590764,0.49328312,0.6016353,0.4049768,0.569035,0.6527696,0.43027526,0.5182032,0.5352377,0.65523416,0.5470009,0.68875164,0.594956,0.4884518,0.3853886,0.6100738,0.4034154,0.494173,0.6007263,0.41081414,0.3107896,0.8480761,0.60433847,0.4907541,0.8194489,0.56086844,0.44724858,0.8818039,0.40856543,0.52410644,0.8504254,0.40424138,0.3581394,0.8852043,0.47241965,0.05515537,0.87864304,0.47691202,0.128209
hunched_roundshoulder,49.36017295034564,96.512994501712,79.69793255669956,96.03908865633986,103.106804484929,0.3940974,0.44115838,0.5867038,0.36145112,0.44863114,0.45930517,0.36643124,0.44552383,0.53845054,0.33740136,0.49411508,0.5133233,0.3372563,0.49302387,0.62838995,0.40243065,0.5705683,0.6532448,0.43255246,0.5168964,0.58500963,0.6513536,0.543878,0.69095933,0.59731036,0.48891646,0.39420182,0.60990524,0.403249,0.47295073,0.60209775,0.40993077,0.30179453,0.84514064,0.6048345,0.51627463,0.81797314,0.55982745,0.46132463,0.88297987,0.40905452,0.51816785,0.85225433,0.40384156,0.3626105,0.8893141,0.47374564,0.056616496,0.88236684,0.47754174,0.1258103
hunched_roundshoulder,49.13231745751994,95.45406929354994,80.06986367776342,95.00759348788455,102.88113503475176,0.3916043,0.43999347,0.5497891,0.36030895,0.44786248,0.51063603,0.36497098,0.44444534,0.57017106,0.3369707,0.49416873,0.5195502,0.33611685,0.49262023,0.61439574,0.4022637,0.57031316,0.6529912,0.43216604,0.5182495,0.5442776,0.650989,0.5449108,0.69422376,0.59861225,0.4879926,0.40762544,0.6102363,0.400524,0.4463587,0.60223633,0.40751132,0.3055298,0.8470656,0.603208,0.49913853,0.82046026,0.56127113,0.47976977,0.88050413,0.4072473,0.54681367,0.8521411,0.40315476,0.32503778,0.9094299,0.4711326,0.059224155,0.88352317,0.47751394,0.12200587
hunched_roundshoulder,50.235388847857706,94.5532219835386,80.35472354728797,95.22711576780875,106.58785137656099,0.39382407,0.44021297,0.5766671,0.36493143,0.44618088,0.47621337,0.3675112,0.4441842,0.58721435,0.33627826,0.4932646,0.54691607,0.3359415,0.49214888,0.6074054,0.400679,0.571378,0.64210576,0.43095064,0.51785463,0.5530884,0.6507387,0.54433006,0.7009187,0.5907287,0.48334822,0.41597825,0.6087913,0.39627576,0.42825198,0.59660757,0.40696594,0.30227825,0.84819007,0.6099583,0.48438758,0.8195237,0.5613348,0.46654546,0.881901,0.40808842,0.5196733,0.8518971,0.403788,0.35351014,0.9091108,0.4705831,0.06008662,0.8836129,0.47671032,0.13111636
hunched_roundshoulder,49.24653585157157,93.1045661813356,80.45215619579821,92.73467045664438,108.59166495450265,0.39437684,0.44057065,0.5952379,0.36573237,0.4459057,0.45410216,0.36800414,0.44402,0.5515475,0.33396813,0.49283552,0.5840228,0.33414727,0.49127007,0.6037228,0.4006582,0.5709253,0.6535972,0.4302857,0.5180681,0.5525256,0.6496682,0.5438871,0.7303409,0.590023,0.4882031,0.39854816,0.6095468,0.40157872,0.46711645,0.60118604,0.40879127,0.29803237,0.8490638,0.6082309,0.42911053,0.8219651,0.56169343,0.43654078,0.8768984,0.4066146,0.4638307,0.8472397,0.4037241,0.3675709,0.9086981,0.46957785,0.061483067,0.88378143,0.47520024,0.11671636
hunched_roundshoulder,48.770870971199386,95.70506508516957,80.0177561645854,96.08463235772552,103.60923320027513,0.39232573,0.43818554,0.53426725,0.36392695,0.44404075,0.530883,0.36637938,0.44232208,0.608558,0.33283415,0.4913137,0.5871056,0.33292603,0.48969766,0.60011655,0.4018082,0.5707263,0.6729691,0.43184292,0.51552165,0.62572265,0.6511457,0.54461133,0.69265884,0.5932803,0.48406807,0.458025,0.6102967,0.4017914,0.45646572,0.5970636,0.40024263,0.30729824,0.84311795,0.60390383,0.49299058,0.81209564,0.5611878,0.4989389,0.87761587,0.40834528,0.5042083,0.8483424,0.4033404,0.34365872,0.9111146,0.4712533,0.05883303,0.8846382,0.47674438,0.1311547
